postcode,Accident_risk_index
BL1 3HT,1.5207718999108486
BL1 3PB,1.583991785952066
BL1 3QD,1.596134806055054
BL1 3QJ,1.4760981934439608
BL1 3TU,1.3889527881317958
BL1 3XQ,1.2766252785428815
BL1 4AY,1.2852278659474277
BL1 4AZ,1.367287340115057
BL1 4JU,1.5882513798230404
BL1 4LH,1.3718219378305996
BL1 4QP,1.5138072670903202
BL1 4RS,1.591845974710444
BL1 4RY,1.4579584204005052
BL1 4SF,1.3160057999125658
BL1 4TA,1.347894108948353
BL1 4TH,1.2435816919143463
BL1 5AT,1.3727695639908148
BL1 5AZ,1.2377122115436592
BL1 5DL,1.5552429256816813
BL1 5EU,1.406735073142545
BL1 5HG,1.3764913169723418
BL1 5NZ,1.2972504879360243
BL1 5PQ,1.363179434021228
BL1 5RP,1.47958226969085
BL1 5SE,1.4575882283831063
BL1 5SS,1.3634547003904778
BL1 5SX,1.3211376504877765
BL1 5SZ,1.5001726560558852
BL1 5TD,1.2345210038603982
BL1 6AG,1.4950692486941604
BL1 6BA,1.2291610588317303
BL1 6BL,1.3224348758297202
BL1 6EF,1.5210865302898267
BL1 6JE,1.3887844222814
BL1 6PD,1.2266117706476558
BL1 6PS,1.3422148563556686
BL1 6RY,1.3835543109901334
BL1 7AB,1.5063146574190254
BL1 7AD,1.4629578224465842
BL1 7AW,1.4219398765616245
BL1 7HA,1.437523789499469
BL1 7HE,1.3506154020804013
BL1 7JJ,1.4057904950735955
BL1 7PD,1.3790580184701258
BL1 8BZ,1.5967842826678775
BL1 8DW,1.3695372956487262
BL1 8EX,1.3995667649521324
BL1 8EY,1.2996243961673433
BL1 8HQ,1.395785398670973
BL1 8HS,1.3664340178088727
BL1 8HT,1.3825334903299444
BL1 8JA,1.4208799748284668
BL1 8JX,1.3880111208300512
BL1 8NR,1.4339767536703445
BL1 8PE,1.3505475215423397
BL1 8PG,1.4640110310674455
BL1 8QA,1.3521028758672762
BL1 8RN,1.5182505066285168
BL1 8SN,1.4131106512557585
BL1 8UP,1.5676437904978275
BL1 8WD,1.5866543998350473
BL2 1EH,1.4096704144391854
BL2 1ET,1.434295912534458
BL2 1JA,1.4508030444741047
BL2 1JX,1.372766118093206
BL2 1LJ,1.4789025394109405
BL2 2BU,1.2544105857782333
BL2 2DL,1.4031173323222186
BL2 2DP,1.436937532890142
BL2 2DY,1.483149896233813
BL2 2HR,1.4781027512228575
BL2 2HU,1.2900540863233958
BL2 2LP,1.2215521321182505
BL2 2LS,1.304645665606222
BL2 2NL,1.296714566097739
BL2 2NQ,1.3642389281657314
BL2 2NS,1.2216856067109652
BL2 2PL,1.5564482710424588
BL2 2QG,1.6035473140939305
BL2 2SD,1.3796501135491186
BL2 2UG,1.4843306081894239
BL2 3BG,1.4361246126020164
BL2 3DY,1.5250018051977203
BL2 3ET,1.3824031273239727
BL2 3HY,1.5309938902379705
BL2 3PA,1.3292959267427749
BL2 4HX,1.3839649609661677
BL2 4JL,1.4500909109400142
BL2 5DY,1.2762637407920299
BL2 5EH,1.2434041657920187
BL2 5EL,1.5504877546874176
BL2 5RA,1.5371766579167485
BL2 6ET,1.4119791499849788
BL2 6JJ,1.3614245686916326
BL2 6PP,1.305152882541482
BL2 6QB,1.4151119630607647
BL2 6QP,1.3328492461073969
BL2 6QQ,1.465518929693013
BL2 6QT,1.232734746799449
BL3 1AS,1.3669223575957063
BL3 1BE,1.2725793954255353
BL3 1BL,1.442501192087405
BL3 1FY,1.3815602251111203
BL3 1NA,1.410656991881723
BL3 1RE,1.3008617024467386
BL3 1RG,1.3143785223295732
BL3 1SS,1.3996054269346323
BL3 1UB,1.4349416851095596
BL3 1UJ,1.428178117268697
BL3 2AB,1.6566943985194704
BL3 2BA,1.655794036145645
BL3 2EG,1.420977837390577
BL3 2HP,1.4662824933216554
BL3 2JP,1.342840853367807
BL3 2LQ,1.3947565593263984
BL3 2LZ,1.4322462025920264
BL3 2NP,1.3182094615261561
BL3 2PL,1.4209366345937755
BL3 2PR,1.5260573246634281
BL3 2PZ,1.3891483524165573
BL3 2QH,1.3362290262229743
BL3 2QS,1.4757956793284248
BL3 2SA,1.4472607020655488
BL3 3AP,1.4819020552860258
BL3 3BA,1.3638547765242306
BL3 3JT,1.3519498287330505
BL3 3NH,1.3630527299101702
BL3 3PY,1.3847967622862962
BL3 3PZ,1.350774865573843
BL3 3RP,1.4768429028747587
BL3 3RS,1.4227915785703162
BL3 3SE,1.436865179342642
BL3 4AW,1.6513470695653079
BL3 4AZ,1.3187233993648086
BL3 4DZ,1.3257150110002924
BL3 4EQ,1.4687373333685192
BL3 4ES,1.3158005724869724
BL3 4EU,1.5145881306181928
BL3 4HE,1.481228294486812
BL3 4LE,1.45803571431597
BL3 4QH,1.4647395206699767
BL3 4RZ,1.3527543528426111
BL3 4UE,1.4666859472215918
BL3 4UU,1.2208567016429779
BL3 4XP,1.4312539383889231
BL3 5AH,1.4328817497128565
BL3 5BU,1.3903666287314032
BL3 5BW,1.256400241234067
BL3 5DJ,1.475882056529321
BL3 5DL,1.2879969619466363
BL3 5DP,1.2182027956153476
BL3 5DW,1.287628227735269
BL3 5HP,1.3336423042205192
BL3 5NR,1.3984293137544153
BL3 5RA,1.513548557213271
BL3 5RG,1.3929764342251802
BL3 5SG,1.3174532076096435
BL3 6AJ,1.2298240139347245
BL3 6AS,1.453823328487853
BL3 6DA,1.4714184245284663
BL3 6DP,1.564327991182718
BL3 6DY,1.262809895494756
BL3 6EB,1.552412356079806
BL3 6EF,1.394873333341564
BL3 6HE,1.4191315136817109
BL3 6HP,1.1787815885846373
BL3 6JR,1.3380369406269386
BL3 6LT,1.291426967673067
BL3 6SA,1.3987503306114508
BL3 6TL,1.406914229559121
BL3 6TX,1.2739176794567668
BL4 0AD,1.2676004467429824
BL4 0BG,1.5518907664484873
BL4 0BR,1.2379246072498802
BL4 0BX,1.4633236724026466
BL4 0DL,1.494819188328371
BL4 0DN,1.4525759738791075
BL4 0EJ,1.4913580388990273
BL4 0HY,1.4723665965252504
BL4 0JA,1.3691133860831737
BL4 0JQ,1.2570470389566417
BL4 0QX,1.4634421724818267
BL4 7AD,1.2309344621430498
BL4 7AZ,1.3695168766517312
BL4 7BU,1.2753102438225652
BL4 7DH,1.33850499076528
BL4 7EU,1.4433910163918964
BL4 7NJ,1.4895554165111553
BL4 7NY,1.2926447539291834
BL4 7PH,1.2944343155791014
BL4 7RQ,1.2318465752863095
BL4 7SL,1.4734531593993696
BL4 8BD,1.2585831855565734
BL4 8ED,1.4100651374902804
BL4 8EX,1.340911240626937
BL4 8JG,1.3871214395312441
BL4 8PU,1.4967907675916026
BL4 9BE,1.4714952701029689
BL4 9EE,1.5241944403982488
BL4 9JB,1.4647392458473214
BL4 9JN,1.2695003185855602
BL4 9NS,1.3626836971528185
BL4 9RU,1.3156081938724724
BL4 9SH,1.3393205700707185
BL5,1.4477915437596467
BL5 1AA,1.4206839522806531
BL5 1BW,1.2416512283908192
BL5 1ER,1.6182328622895186
BL5 2DY,1.5009662192263151
BL5 3EE,1.394244223100197
BL6 4AG,1.4474232037922672
BL6 4AZ,1.3108689275450938
BL6 4JY,1.5274363923994176
BL6 4SA,1.4954326462692211
BL6 4SE,1.2952257376212473
BL6 4SF,1.4579894591606952
BL6 5NF,1.4493667317087897
BL6 5PG,1.3282397560022816
BL6 5QW,1.2692232935574532
BL6 5RS,1.500962999426755
BL6 5SA,1.470678836339063
BL6 5SG,1.4196023051367908
BL6 5SR,1.4069155100199513
BL6 6AA,1.4517108125321583
BL6 6AH,1.505728347451349
BL6 6BQ,1.5444864331926362
BL6 6EL,1.2286836404259451
BL6 6JT,1.4770433460441914
BL6 6LL,1.556090929383245
BL6 6RE,1.414398093799628
BL6 7AX,1.5356555277552364
BL6 7AY,1.423522677289636
BL6 7BR,1.2544858926248377
BL6 7ES,1.2539635656745063
BL6 7JF,1.5474611766143493
BL6 7JH,1.634703732132983
BL6 7LF,1.6098086536317089
BL6 7LS,1.2228616315655583
BL6 7NA,1.534670509039296
BL6 7QJ,1.313771629785604
BL6 7QL,1.4684411610969283
BL6 7RU,1.2431067915684206
BL6 7SA,1.4300902916823377
BL6 7SD,1.4727194950145053
BL6 7SH,1.5108124363572986
BL7 0AL,1.4071496333952798
BL7 0AY,1.4094550493827793
BL7 0BA,1.3785621172656288
BL7 0EJ,1.4082769811118574
BL7 0HQ,1.2094091145241095
BL7 0JQ,1.4234856702734588
BL7 0JW,1.6141814126516632
BL7 0PX,1.4494765982391518
BL7 8AE,1.4112753649016954
BL7 8BA,1.3796339863932114
BL7 8BL,1.26757042817031
BL7 8BN,1.4574396319083267
BL7 9AJ,1.4026071919079817
BL7 9EG,1.5496161483801423
BL7 9EL,1.4753628498048774
BL7 9EN,1.3490668957717828
BL7 9HT,1.4550263802606274
BL7 9HZ,1.2536536608199123
BL7 9LJ,1.270981890000919
BL7 9PS,1.5254280556116733
BL7 9QL,1.2453604659721198
BL7 9SB,1.3916844632663659
BL8 1BD,1.425700557191273
BL8 1HS,1.3991093058847683
BL8 1SW,1.3994261934183727
BL8 2AD,1.298570972385842
BL8 2AJ,1.3555035328040985
BL8 2BW,1.4077312133944804
BL8 2HJ,1.3776808983360027
BL8 2LT,1.3173823280074377
BL8 2PA,1.544485010681025
BL8 2PP,1.4949236841694205
BL8 2QA,1.3731456398983186
BL8 2RG,1.3163668713360661
BL8 3PY,1.2895905714953795
BL8 4AW,1.4351885844336427
BL8 4LW,1.3472243636997279
BL9 0AL,1.329894770375882
BL9 0EG,1.283965703899341
BL9 0HN,1.3179476365346612
BL9 0JL,1.3173262534855619
BL9 0LQ,1.4364171116819442
BL9 0LY,1.3231917756434977
BL9 0RJ,1.570095466346875
BL9 0RN,1.2309336048850044
BL9 0RX,1.3968086673103648
BL9 0SD,1.1697961493899942
BL9 0ST,1.362097038186875
BL9 5AB,1.4043910994542221
BL9 5AG,1.1851928647494614
BL9 5BN,1.4040447167683618
BL9 5EG,1.223683900865744
BL9 5EU,1.4368067552039703
BL9 5HG,1.4604544142157265
BL9 6BG,1.3730650762037837
BL9 6DG,1.5109690732451568
BL9 6EJ,1.4290851722878788
BL9 6EN,1.3943049973502204
BL9 6NE,1.4585234537007983
BL9 6PQ,1.4362576654856005
BL9 6RZ,1.4136291830632792
BL9 6SA,1.4854275371059058
BL9 6WE,1.4603632987813198
BL9 6YA,1.331225182440147
BL9 7AJ,1.3938433533931185
BL9 7AX,1.2542247938498265
BL9 7BD,1.5000330038736063
BL9 7BX,1.4061413795480353
BL9 7DR,1.3556677489889348
BL9 7EB,1.488189140677347
BL9 7EN,1.3374248990164308
BL9 7ER,1.2273075697036944
BL9 7ET,1.4252582966527332
BL9 7GD,1.4456282604199235
BL9 7HG,1.4869953732493064
BL9 7HR,1.3980083198664732
BL9 7HS,1.210159935428966
BL9 7LP,1.4256952335588604
BL9 7NN,1.3401130291742962
BL9 7PS,1.5379543243208864
BL9 7PU,1.4300384089621847
BL9 7PY,1.4025856979397604
BL9 7SD,1.3843000672841341
BL9 7TE,1.3714780339733235
BL9 8JP,1.5822814810019343
BL9 8NE,1.4609756114226942
BL9 8NX,1.484809986624133
BL9 8PP,1.5168693800412658
BL9 8RN,1.4448235721147082
BL9 8RP,1.3410052506085324
BL9 9BB,1.499299527683834
BL9 9DD,1.3153714386896938
BL9 9DU,1.3211774958908429
BL9 9LN,1.3808376523459358
BL9 9NH,1.2516972526900272
BL9 9PS,1.5542221522032778
BL9 9PW,1.4285832688055289
BL9 9RQ,1.3176667750290734
BN1 1AB,1.4290461674131543
BN1 1EA,1.5811868620700185
BN1 1EB,1.416308030230336
BN1 1EN,1.4996812120242344
BN1 1HG,1.6525743402247595
BN1 1HP,1.457032453689416
BN1 1NF,1.3377851000518792
BN1 1PN,1.4657559786669543
BN1 1RE,1.5222879279530404
BN1 1RR,1.437487549621301
BN1 1UF,1.4731051009154068
BN1 2FN,1.4937854493383844
BN1 2HG,1.3163465322581296
BN1 2HQ,1.5216744596653713
BN1 2LP,1.2960908786064753
BN1 2RD,1.558210032442859
BN1 3AT,1.5753459036496422
BN1 3PA,1.3729976018631007
BN1 3PR,1.3448602956219942
BN1 3TN,1.3228730907472386
BN1 3XB,1.4953790441151198
BN1 4FT,1.5613493125502254
BN1 4GU,1.4576944778496348
BN1 4HY,1.6990639560122192
BN1 4JA,1.5571350842079956
BN1 4JH,1.5147529217854092
BN1 4JN,1.3891867243030513
BN1 4LA,1.6655809645116537
BN1 4NJ,1.3833331893239063
BN1 4PH,1.4096967638349762
BN1 4QE,1.6171070191711692
BN1 4QJ,1.257432663026641
BN1 4SA,1.399128473924679
BN1 4SB,1.477803739046885
BN1 5DW,1.3163838698393289
BN1 5JD,1.5032661909101765
BN1 5JS,1.6711055469720588
BN1 5JX,1.4859262673270808
BN1 5LA,1.3489398358804714
BN1 5NN,1.2324860997482563
BN1 5NP,1.6109676120488272
BN1 6AD,1.3109991846319338
BN1 6AN,1.658600769737925
BN1 6BH,1.5353035996610742
BN1 6JH,1.5616643016788114
BN1 6NP,1.2781541087589836
BN1 6PA,1.543319522425238
BN1 6PQ,1.4326202552787066
BN1 6SE,1.5785981467640824
BN1 6WT,1.5322683120733298
BN1 6YF,1.4086623511004397
BN1 7BL,1.437240466438248
BN1 8GB,1.3335456183175
BN1 8LU,1.384352536142191
BN1 8PP,1.6137962211917103
BN1 8RB,1.2704434733681915
BN1 8TA,1.440466125471805
BN1 8YB,1.332398793975486
BN1 8YH,1.5546953693598908
BN1 9EP,1.2613243230843085
BN1 9GD,1.3487402103241397
BN1 9GW,1.4599439277275934
BN1 9PG,1.6717156759353309
BN1 9SD,1.2378800932261484
BN10 7ET,1.3598716980250842
BN10 7HX,1.428757771009967
BN10 7LS,1.4871097101622184
BN10 7NA,1.491760194848384
BN10 7NE,1.4865387874320017
BN10 7PL,1.5575882048767598
BN10 7UA,1.3402607533973736
BN10 8JP,1.4620645377121388
BN10 8LT,1.4108165600540745
BN11 1AW,1.4150780985546543
BN11 1BE,1.626851376668487
BN11 1DE,1.4358533475263626
BN11 1DJ,1.45570781987104
BN11 1EG,1.5890150912625038
BN11 1HW,1.5893863283074863
BN11 1LL,1.4839922538677974
BN11 1LY,1.5970258806623576
BN11 1PN,1.288767205888053
BN11 1UD,1.3995798783026456
BN11 2NW,1.345058496862993
BN11 3AA,1.2788382187203908
BN11 3EE,1.3854904937660029
BN11 3FF,1.5876151421568974
BN11 3NT,1.4146727968699415
BN11 3PS,1.4866245431150715
BN11 3PX,1.2749328071051027
BN11 3QL,1.4824786686259752
BN11 4AS,1.6775272970095763
BN11 4HS,1.4249473100089074
BN11 4PE,1.4877707793966108
BN11 4QG,1.338637954140788
BN11 5AB,1.3180533971642499
BN11 5HN,1.3577836870917728
BN12 4HR,1.59117264454462
BN12 4PH,1.2333042823042424
BN12 4PY,1.484267964397013
BN12 4QD,1.5818037118761519
BN12 4UD,1.4552540771620486
BN12 5JP,1.2456456493621977
BN12 5SG,1.4007406291490005
BN12 5SS,1.3212124930507472
BN12 6AN,1.4556377080841807
BN12 6JL,1.519325311251504
BN12 6NX,1.3135860198078335
BN12 6PN,1.2946909490518401
BN13 1HL,1.4322632117384038
BN13 1HX,1.4532371580404042
BN13 1JP,1.3207547230692571
BN13 1JX,1.4881386605959455
BN13 1NR,1.2579970301479217
BN13 1QT,1.4372246980327337
BN13 2BU,1.345040398667602
BN13 2JX,1.5712352281258
BN13 2PX,1.31038660764423
BN13 2QJ,1.5931405644111576
BN13 3EL,1.4436630667396555
BN13 3QN,1.3674351886618077
BN13 3XN,1.5122682063438029
BN13 3XU,1.3698987484702767
BN14 0EN,1.5162522633842237
BN14 0ES,1.5499964520488934
BN14 7DZ,1.670036436120375
BN14 7LU,1.452348176920486
BN14 7NB,1.490103469429794
BN14 7PA,1.4112133188847935
BN14 7PS,1.4037271768465616
BN14 7TE,1.3802333377080767
BN14 8DD,1.3677573673281385
BN14 8HL,1.424290574726387
BN14 8LQ,1.3782476723801633
BN14 8PG,1.3351962610824124
BN14 9BL,1.3195827615295939
BN14 9DF,1.4682099496589958
BN14 9EA,1.3301195064865743
BN14 9EW,1.5145543613234407
BN14 9EX,1.442180909403822
BN14 9EZ,1.2403002538875094
BN14 9JS,1.265131863875773
BN14 9RY,1.4602506768643901
BN15 0BU,1.3794101412102833
BN15 0DH,1.4646225386424059
BN15 0FA,1.364541825766721
BN15 0HL,1.6408703491957997
BN15 0PG,1.186704453942406
BN15 0QT,1.5527715081222728
BN15 0RJ,1.3524302780198802
BN15 8AG,1.6054312335661869
BN15 8AP,1.273436494065005
BN15 8BD,1.4765935079336387
BN15 8JB,1.6341141341413412
BN15 8LJ,1.4791603915481284
BN15 8PQ,1.4854183248458501
BN15 8RP,1.4476423837989358
BN15 8RR,1.4243131647466252
BN15 9HU,1.4189157634293397
BN15 9LJ,1.4158224043751533
BN15 9NQ,1.275632835321059
BN15 9RX,1.5881364301246728
BN16 1DT,1.416324089563837
BN16 1EB,1.4118388978332088
BN16 2SP,1.3649421017362766
BN16 2TJ,1.4998381630255277
BN16 3BD,1.5263977643095883
BN16 3GD,1.619108990656287
BN16 3NJ,1.4786873868366575
BN16 3RQ,1.319348779751417
BN16 4EU,1.5255228518276143
BN17,1.2417059548633722
BN17 5DF,1.5118164973324353
BN17 5DP,1.3628959666425537
BN17 5EA,1.5194263840286395
BN17 5HR,1.5572292561575722
BN17 5JW,1.2353689501378593
BN17 5LY,1.334595778212432
BN17 5QU,1.5092581747038347
BN17 5QY,1.2260493992898314
BN17 5RA,1.4491195333776956
BN17 5RL,1.299186829816584
BN17 5RR,1.4250444243515261
BN17 5SF,1.5464011767202528
BN17 6AE,1.3838582760743308
BN17 6BZ,1.3296114933523553
BN17 6HY,1.4126998727130895
BN17 6JN,1.2741218216708268
BN17 6LE,1.6142869022378636
BN17 6PB,1.421968151716135
BN17 6PP,1.487657589646644
BN17 7DB,1.5101351146025825
BN17 7JY,1.61095412782218
BN17 7NP,1.4174397402431442
BN17 7NQ,1.5353920181125085
BN17 7QN,1.481111630751204
BN18 0AY,1.452571769818611
BN18 0BA,1.336039203694992
BN18 0BS,1.2459505063887795
BN18 0DQ,1.4605128621334835
BN18 0DX,1.533096229674245
BN18 0LT,1.4692159889760614
BN18 0ST,1.3358829302622126
BN18 0SY,1.6352443567335477
BN18 0UU,1.5837326467097725
BN18 9BE,1.3822248721197543
BN18 9FD,1.4285902305355764
BN18 9HD,1.2171248669439427
BN18 9JL,1.3846198775386371
BN18 9LR,1.3110087408616118
BN18 9PP,1.2847686190949172
BN18 9QH,1.244963384587609
BN18 9RS,1.2183928559502506
BN2 0AJ,1.2242059020681222
BN2 0GQ,1.3906276209448196
BN2 0JG,1.5674732738855157
BN2 0JL,1.2767101727354595
BN2 1AE,1.4233920254231751
BN2 1AL,1.376426367925904
BN2 1AQ,1.3364761421502334
BN2 1EA,1.2128995454797418
BN2 1EG,1.5155542891794087
BN2 1EJ,1.312834696081853
BN2 1HA,1.6023919954341859
BN2 1HF,1.4978562297359959
BN2 1HN,1.3762355983031795
BN2 1JE,1.3581592069631487
BN2 1PA,1.260562875199306
BN2 1PS,1.4568002493553098
BN2 1QA,1.4116639180062418
BN2 1RJ,1.6242908561413174
BN2 1RY,1.4285148890946875
BN2 1TD,1.3527155014473866
BN2 1TH,1.7052524668739302
BN2 1TR,1.4263046253131426
BN2 1TW,1.3393578978635166
BN2 3FB,1.547453737850408
BN2 3HP,1.2390200472306692
BN2 3JH,1.3882295683639883
BN2 3PJ,1.252016572637042
BN2 4AD,1.3810971429209644
BN2 4DA,1.5959680202356445
BN2 4HH,1.370686153365343
BN2 4HN,1.521783767803217
BN2 4HQ,1.2637085626454894
BN2 4NH,1.299341861808679
BN2 4RS,1.5852519821909292
BN2 5BD,1.2610061463960065
BN2 5DH,1.5673141670993083
BN2 5FA,1.4078480860873128
BN2 5PJ,1.2484909270522464
BN2 5PZ,1.5366908914819006
BN2 5TD,1.5487377796041377
BN2 5TN,1.397560274291371
BN2 5TR,1.5087863288775465
BN2 5UB,1.639382590765149
BN2 5YR,1.2792173182013076
BN2 6AB,1.4636316038810755
BN2 6BB,1.4689643076751657
BN2 6DA,1.3783143711513635
BN2 7BS,1.5282466301652153
BN2 7FJ,1.3962213980763687
BN2 7GU,1.464535615011653
BN2 7HU,1.3887205491324632
BN2 7JR,1.3776821253051985
BN2 8LA,1.2252065059221775
BN2 8SQ,1.2398180518440272
BN2 9JA,1.4121795755256688
BN2 9QA,1.392739548854295
BN2 9QB,1.4058552852058577
BN2 9RD,1.4049578564035594
BN2 9UA,1.6879369068988934
BN2 9XX,1.2942901848065993
BN20 0AG,1.3777898156622888
BN20 7DX,1.3757155024978247
BN20 8BB,1.4151325881728987
BN20 8EF,1.5557968602776733
BN20 8PY,1.4893488984328973
BN20 8QQ,1.7380204389544482
BN20 8RH,1.5420253294772468
BN20 8XS,1.4293969384044576
BN20 9LA,1.436181529815205
BN21 1ET,1.557720051877119
BN21 1PS,1.5114272024856614
BN21 1TH,1.3749737372619404
BN21 2AU,1.4648607448440032
BN21 2LH,1.4315291330493476
BN21 2XR,1.4801566827025527
BN21 3AP,1.539962019386834
BN21 3EE,1.2637020882496552
BN21 3HR,1.458429962596106
BN21 3JN,1.4507605112522075
BN21 3JP,1.2737550663481256
BN21 3XB,1.4975694589677258
BN21 3XH,1.4591530792235397
BN21 3YN,1.4879107784973693
BN21 3YP,1.465187575168352
BN21 4AE,1.4250183113014638
BN21 4BZ,1.3420704408301778
BN21 4LG,1.3602415097949787
BN21 4QN,1.371163438419732
BN21 4SA,1.424975611901411
BN21 4UT,1.269849592291622
BN22 0TP,1.244974394831867
BN22 7EF,1.5050146623031324
BN22 7EU,1.382435185028329
BN22 7LL,1.419748951271375
BN22 7PA,1.256873614970041
BN22 7SA,1.4439761067305037
BN22 8LT,1.3552430914798304
BN22 9AD,1.3403465062046582
BN22 9BL,1.2992049795947684
BN22 9BU,1.4437839616601909
BN22 9DA,1.3367828773379329
BN22 9LQ,1.4852743481245476
BN22 9NP,1.3316674743955295
BN22 9PD,1.2721255302568302
BN22 9QX,1.4102417744210265
BN23 5AS,1.3969454311872511
BN23 5BU,1.46900415905119
BN23 5TB,1.5010135206117077
BN23 6DN,1.404042359282056
BN23 6HH,1.3061558231142287
BN23 6HU,1.4222013601445245
BN23 6JH,1.6873943408327918
BN23 6NH,1.3705965919022027
BN23 6NR,1.597447007067208
BN23 6NS,1.4246193452038132
BN23 6PQ,1.535551407240867
BN23 7SA,1.4332306230183398
BN23 8BY,1.54434118762789
BN23 8DF,1.3593349398246617
BN23 8JQ,1.3582448125897653
BN24 5DH,1.3030532853453045
BN24 5EJ,1.7620802245959564
BN24 5JS,1.479118071594214
BN24 5NG,1.2469799525283864
BN24 6ED,1.3951478052165172
BN24 6HS,1.506226517755457
BN25 1HS,1.6686149777867303
BN25 1PL,1.3796212095192923
BN25 1SS,1.555730213276922
BN25 2ND,1.341782154902937
BN25 2NE,1.3923268479273139
BN25 2QS,1.3832991061176128
BN25 2RD,1.5418442637996594
BN25 2TZ,1.4253949692732961
BN25 3ET,1.472364278162312
BN25 4AD,1.539413654571181
BN25 4BG,1.3523480329504587
BN25 4HN,1.3308894769783084
BN25 4NB,1.2868871696936681
BN25 4QP,1.4468644560682415
BN26 5DT,1.6613420346691157
BN26 5EP,1.4671673020271738
BN26 5HY,1.5465733196386022
BN26 5LT,1.3620461455152153
BN26 5PJ,1.4245585850376796
BN26 5RP,1.3197337484413785
BN26 5TA,1.5393146489945806
BN26 6GP,1.4525870060548849
BN26 6HY,1.4155204911519885
BN26 6NY,1.5891989491578247
BN26 6TN,1.4165965563354883
BN27 1HD,1.2191133458321657
BN27 1JN,1.528705639365216
BN27 1PY,1.4564244728532867
BN27 1QE,1.4832838146235037
BN27 1RY,1.3306968620830197
BN27 2HY,1.520076877272352
BN27 3NT,1.4041087714433065
BN27 3RB,1.4265547378613803
BN27 3YW,1.3968411438076076
BN27 4BJ,1.4864799245442157
BN27 4EA,1.3066150574401911
BN27 4LB,1.4093983670529298
BN27 4RG,1.43853818072958
BN27 4RX,1.334812285471484
BN3 1AE,1.5347397183845404
BN3 1GB,1.4317609312527768
BN3 1JD,1.4035258157993546
BN3 1PH,1.4284899137438327
BN3 1TT,1.358009251222847
BN3 1WG,1.2116059381247337
BN3 2BB,1.4669345944318373
BN3 2BD,1.3799904078114056
BN3 2EA,1.5333331765578333
BN3 2EB,1.3836829885709576
BN3 2FL,1.4607633188447688
BN3 2FP,1.3180955356296256
BN3 2NR,1.282492523324079
BN3 2RG,1.5121534405449302
BN3 2RW,1.4405086872472463
BN3 3BF,1.6154479412761233
BN3 3FH,1.4408802536515894
BN3 3JG,1.5922531839991911
BN3 3JL,1.3579768602143398
BN3 3LW,1.5229245922521375
BN3 3PN,1.4977716947891146
BN3 3RL,1.3280643004722041
BN3 3TA,1.291844343548724
BN3 3TB,1.528118731403322
BN3 3WA,1.5414961343645002
BN3 3WH,1.4980893984760257
BN3 3YH,1.444155199223364
BN3 4EA,1.4669797417187302
BN3 4EE,1.5274921639494285
BN3 4EF,1.352011194047157
BN3 4JA,1.559595703309646
BN3 4JT,1.484527250061569
BN3 4LL,1.4685554688316647
BN3 5LH,1.3668632047881826
BN3 5ND,1.543887989500795
BN3 5QN,1.332088821646422
BN3 6AB,1.3958695283488858
BN3 6ED,1.4157050703801362
BN3 6HG,1.41926438462781
BN3 6HT,1.6548214508383525
BN3 6NF,1.4678142866655026
BN3 6PB,1.4409799706968769
BN3 6SE,1.4784763708241968
BN3 6UL,1.5221079000140503
BN3 7EB,1.3232211162368757
BN3 7EQ,1.2832575104815298
BN3 7LA,1.4242986732251277
BN3 7LE,1.3550174507085915
BN3 7LP,1.477479667226852
BN3 7PZ,1.3980223029321983
BN3 7QG,1.3024003393319552
BN3 7QR,1.3045657741056096
BN3 8BG,1.3193089531787452
BN3 8FG,1.3530321331102138
BN3 8JJ,1.5131611431501761
BN41 1DT,1.3028349897253677
BN41 1SN,1.5483139366311498
BN41 1XR,1.5424403454423565
BN41 2BF,1.335963510455495
BN41 2LD,1.3749548160821055
BN41 2YN,1.5027197288007406
BN42 4AE,1.3660037202552218
BN42 4FP,1.2785700400085205
BN42 4FQ,1.3186277008702212
BN42 4HJ,1.4175633933279765
BN42 4JD,1.3461581133855087
BN42 4PQ,1.5378955231175275
BN43 5DD,1.5151692930396472
BN43 5UA,1.518369265767581
BN43 6BA,1.4461332741365014
BN43 6HU,1.6406555333478032
BN43 6PD,1.2866137397621424
BN43 6RA,1.373820256034414
BN43 6RF,1.4072006599380178
BN43 6RG,1.3506132768748358
BN43 6RW,1.3873472814154768
BN43 6TE,1.5953297170708989
BN43 6YA,1.464485948902421
BN43 6YT,1.2437437533357525
BN44 3AP,1.424121585605221
BN44 3DS,1.4403495613516615
BN44 3GP,1.4221157144870524
BN44 3HZ,1.3742491095588962
BN44 3PD,1.559551041986537
BN44 3QH,1.3715500250449724
BN44 3TD,1.397155435473735
BN44 3TU,1.631924919794206
BN44 3WD,1.6382786905149023
BN44 3WH,1.2738749508056824
BN44 3WU,1.4502118237035095
BN44 3XA,1.5763567212937457
BN45 7AQ,1.4928748038665531
BN45 7DD,1.6725881822200968
BN5 9BE,1.179690983897017
BN5 9BH,1.4135136848130134
BN5 9RB,1.249137213745937
BN5 9XJ,1.5663093472568577
BN6 8TT,1.4390404878165615
BN6 9BN,1.3939481359221497
BN6 9EA,1.418895664003495
BN6 9FT,1.4838150092907008
BN6 9HE,1.3151478327453276
BN6 9HS,1.5727907878442087
BN6 9PD,1.3224338555557034
BN6 9PX,1.516089398012841
BN7 1BB,1.39385961274364
BN7 1XH,1.2595257440597896
